label,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std,gyro_x_mean,gyro_x_std,gyro_y_mean,gyro_y_std,gyro_z_mean,gyro_z_std,acc_mag_mean,acc_mag_std,gyro_mag_mean,gyro_mag_std,SMA_acc,SMA_gyro,acc_dom_freq,gyro_dom_freq
duduk,-0.0013415349488816988,0.011777952420011494,-0.0009280139291963617,0.01463749589900239,-0.0004945871492184101,0.01357448862305819,-0.002823289808463981,0.013205880041233029,1.8441823890298716e-05,0.0007386636941278795,-0.0001818011947710273,0.0019671506330025813,0.020585432290240645,0.0105895068424703,0.005200539560182916,0.012632378351885193,0.030388749619810376,0.006314710021948917,0,0
duduk,-0.0005788135474931042,0.022355899913330358,0.0003544337885999132,0.019955039186836575,-0.0005829984930943894,0.01451226935572991,-0.02177953494121906,0.04090464960030264,0.023727440196521878,0.057312641782607,0.039056690878551154,0.06494838856305403,0.02827854739996666,0.017368092951463694,0.059623278687414495,0.09041034132883065,0.0410183631757387,0.09002246646230078,0,0
duduk,-0.0024634598215383173,0.06248901637228041,-7.979393850547106e-05,0.04440952207593844,-0.0017922077321200335,0.04189623873339501,0.01974673094856881,0.09891225124723374,-0.006906615891179251,0.1173333476312044,-0.07839635047904653,0.2031766734337479,0.0691232411697146,0.05306103215409748,0.21478196827645543,0.15774779145962678,0.10126515941494241,0.3123377071997481,0,0
duduk,-0.0036825465764356476,0.063734750178132,-0.0005177747188618154,0.04666270525514272,-0.00324190600159377,0.0454943226304144,0.04806690416661318,0.09445797541196625,-0.0446567485386056,0.12017427640248249,-0.14917876736419328,0.22001499688046647,0.07628223140546624,0.049558939520520956,0.28936244637559566,0.11841285744126731,0.11472800100776254,0.403868249457984,0,0
duduk,0.004644149103421865,0.04033849574405347,0.00427636277188049,0.03266409881972316,-0.0022082460330302704,0.032632070109417814,-0.03346605280861911,0.08801763265287918,0.025489543182104474,0.11799898726616355,0.11226263467280266,0.25482876820379713,0.05475854949282796,0.027845763904607485,0.2950978921979008,0.11473424174538577,0.08386971367888052,0.41356813703468936,0,0
duduk,0.004038247606605041,0.046825467877226044,0.0018263466425659423,0.03988671732585684,-0.0002445783156176834,0.04420225841998645,0.010233998796896002,0.1232557834487654,0.00034632633096821295,0.12860048238296815,-0.026930571678613027,0.33598303332149154,0.06592834240244984,0.03697114134852184,0.357259182742966,0.12856830477838882,0.0990420347380722,0.5137401116951089,0,0
duduk,-0.0006822667908961483,0.047166697351905935,1.1898115495689449e-05,0.041712231819364065,0.0011174660643291936,0.042924326205664595,-0.009123013383145903,0.13897983846775397,0.006914381443458746,0.13094593484896014,0.02007272134157195,0.38679953011188145,0.06561472179122158,0.03821069966007206,0.40781409754305725,0.13646682647697034,0.09972436843487563,0.5770161662525414,0,0
duduk,-0.0017437424941765228,0.042707846929343596,0.0011448132292177378,0.03375807763812497,0.002970334875125606,0.028479473259021986,-0.030363631851208828,0.11131560219563828,0.02152675181651655,0.10185318531038559,0.06018456455154926,0.37457823295771564,0.0541362913923283,0.02876828337606694,0.38244580187598504,0.14279351484820121,0.08186657789629403,0.5157608078489369,0,0
duduk,0.0030897915450478603,0.037466707886584225,0.006205412370016442,0.040705995123744995,0.0027766904038136458,0.02660568862911433,0.027957129205218898,0.1252940967754492,-0.021586578121845834,0.08160631154805148,-0.10823585806696301,0.3224443890594998,0.05326139432342439,0.030975663240165766,0.343117941547768,0.14318864983465718,0.07940541869062737,0.4720562828507734,0,0
duduk,0.0037893334578326192,0.03731821056384767,0.00473797923919285,0.0426565761701182,-1.0688191665705754e-05,0.03375708117418414,-0.01064481784495467,0.1383248354027912,0.008590480391028242,0.09821634338371923,0.043942002402572664,0.35502548665498485,0.05726668672939685,0.032807817060138654,0.36219911456310105,0.15636296415235676,0.08585538721949311,0.5080028159547323,0,0
duduk,-0.0018341662707907639,0.04981316588000173,-9.759077501262922e-05,0.050261294130590856,-0.00038895362325555897,0.06413390022612543,0.008418592046660053,0.13691611587166058,-0.0035686067353266422,0.1315694429292992,-0.021066614409985796,0.3835814863186607,0.07855804907168201,0.053763954526991654,0.395680561864478,0.1599358697819669,0.119000561652396,0.560053146059342,0,0
duduk,-0.002973763002353429,0.05141838988152489,-0.0014481338375437747,0.04826463318115963,-0.0021626368306288317,0.060672736203203396,-0.0008930613378638366,0.1546256272761741,0.0009376413834902964,0.137344587265727,0.004621300284520398,0.4072110530719991,0.07538667678340208,0.05412693467371173,0.4215899584526405,0.1705382668743737,0.11443481979233783,0.6079308818743834,0,0
duduk,-0.0026816524919025305,0.05107440042396772,0.0007347686058520825,0.04131517677123227,-0.001420963589006946,0.048820684386718695,-0.011674503722659612,0.156221042941399,0.0031260132919033136,0.13781643887321343,0.019276730946712364,0.4022852406444362,0.06824761588387762,0.04476674302922346,0.4185823620037692,0.16962807352384296,0.10328902733267288,0.6116735327644962,0,0
duduk,-0.002972589535894109,0.05133318005244562,-0.0002663410107922235,0.04496095458817198,0.001007146285264903,0.04967099704833777,-0.0012982515827911927,0.15051005400814507,-0.006959857357930917,0.14411599067494646,-0.007918684923657288,0.37389717642677556,0.07293033655229283,0.04196728442091224,0.400030049578318,0.1472933094063578,0.11174031630458839,0.5778615704588522,0,0
duduk,-0.0001901091301937928,0.04075738179510725,-0.004875055277076201,0.0344885519396529,0.00020230038370217183,0.026269259574793456,0.010956613178394336,0.11110709767818519,-0.018509686077122268,0.11850660157802796,-0.045070244601681964,0.3125915184262493,0.05440108600944381,0.023987717234171257,0.32392127601049525,0.14365372338388543,0.08310397610988085,0.4514194668400278,0,0
duduk,0.005713962698686287,0.03854980122128143,0.0007183217774001397,0.026810952247426575,0.0022137657622634008,0.02143946268181953,-0.02293690804444136,0.0789332425288641,0.01406395525244011,0.09831576966490432,0.06788605299629438,0.2540888888091483,0.044450808710306176,0.026592908705788273,0.2772699341557338,0.09049153675641032,0.0663233100586841,0.3956742362940027,0,0
duduk,-0.0047964445105118875,0.043227627242242044,-8.079221776192466e-05,0.03987045475586639,0.00360547364542559,0.02944760265851529,-0.0021574556192390805,0.0970302138342043,0.011259936429476172,0.07639470402675169,0.022652313665707063,0.2838587757219083,0.05038019191814103,0.042403019586754555,0.2852014120088904,0.1196513126915914,0.07608450125515369,0.4011756717503306,0,0
duduk,-0.002194288611140769,0.05749504455515739,0.0011336961888916645,0.08065291501112089,0.0003824677209913922,0.11309562612497533,0.014025212248014524,0.13184575044308258,-0.01588651684840293,0.11158006556357465,-0.060468571888659166,0.3176290976850026,0.1177499802344953,0.09274909222629722,0.32642741303100986,0.16503785998211196,0.1725081592215358,0.46637225787189635,0,0
